time,oat_C,diffused_irradiance_Wm2,global_irradiance_Wm2,pv_generation_scaled_W
2020-08-01 16:27:00,25.2887,136.2518,678.2224,1132.0
2020-08-01 16:28:00,25.4339,132.7737,667.3954,1139.0
2020-08-01 16:29:00,25.0957,135.3032,675.6749,1140.0
2020-08-01 16:30:00,25.2467,132.1414,664.5295,1138.5
2020-08-01 16:31:00,24.9688,134.6708,665.4849,1127.5
2020-08-01 16:32:00,25.27,132.4575,658.7976,1128.0
2020-08-01 16:33:00,25.1546,128.9795,649.5629,1122.0
2020-08-01 16:34:00,25.2449,132.4575,652.7472,1129.0
2020-08-01 16:35:00,25.5852,131.1928,653.3841,1119.5
2020-08-01 16:36:00,25.7588,129.9281,646.6968,1119.0
2020-08-01 16:37:00,25.3215,128.3471,646.6968,1115.0
2020-08-01 16:38:00,24.3978,133.0899,643.194,1081.0
2020-08-01 16:39:00,24.471,130.2442,641.6019,1059.5
2020-08-01 16:40:00,25.0481,128.3471,633.3224,1082.0
2020-08-01 16:41:00,25.7669,132.1414,640.3281,1071.0
2020-08-01 16:42:00,25.2514,130.2442,634.2777,1079.0
2020-08-01 16:43:00,24.9329,130.2442,631.7302,1081.0
2020-08-01 16:44:00,24.6064,129.9281,626.6351,1044.5
2020-08-01 16:45:00,25.2588,133.4061,628.8643,1037.0
2020-08-01 16:46:00,,,,1027.0
2020-08-01 16:47:00,24.9517,134.987,628.8643,1027.5
2020-08-01 16:48:00,25.5021,134.6708,616.7635,992.5
2020-08-01 16:49:00,25.191,132.1414,617.4004,992.5
2020-08-01 16:50:00,25.2136,129.2957,611.9869,992.5
2020-08-01 16:51:00,25.3927,128.9795,612.9422,1000.0
2020-08-01 16:52:00,25.1361,124.8691,602.1153,985.5
2020-08-01 16:53:00,26.0229,129.6119,607.8472,985.5
2020-08-01 16:54:00,25.2403,122.972,592.2436,955.0
2020-08-01 16:55:00,24.7426,122.0234,591.6068,947.0
2020-08-01 16:56:00,25.445,127.3986,594.1543,949.0
2020-08-01 16:57:00,24.7406,126.1338,591.2883,956.0
2020-08-01 16:58:00,25.3874,129.9281,594.7912,944.5
2020-08-01 16:59:00,25.6296,123.9205,584.9195,949.5
2020-08-01 17:00:00,24.3373,126.1338,581.7351,930.5
2020-08-01 17:01:00,24.5959,125.5015,580.1429,935.0
2020-08-01 17:02:00,24.0868,126.7662,573.7741,924.5
2020-08-01 17:03:00,24.5829,124.8691,572.8188,918.0
2020-08-01 17:04:00,24.7172,122.972,565.4946,908.0
2020-08-01 17:05:00,24.2165,121.3911,561.9918,916.0
2020-08-01 17:06:00,24.5054,121.7073,561.9918,889.0
2020-08-01 17:07:00,24.4414,122.0234,562.3103,889.0
2020-08-01 17:08:00,24.9167,121.3911,556.2599,892.5
2020-08-01 17:09:00,24.7637,117.913,548.6174,884.0
2020-08-01 17:10:00,24.4838,122.3396,550.8464,881.5
2020-08-01 17:11:00,24.7597,118.2292,544.796,882.0
2020-08-01 17:12:00,24.9715,117.2807,540.0195,873.0
2020-08-01 17:13:00,24.5435,117.5968,538.4273,862.5
2020-08-01 17:14:00,24.4107,118.5454,535.8798,864.5
2020-08-01 17:15:00,24.4711,118.5454,536.1982,856.0
2020-08-01 17:16:00,24.657,115.6997,529.1925,855.0
2020-08-01 17:17:00,25.2041,111.9055,522.8237,845.5
2020-08-01 17:18:00,25.3106,119.1778,531.4216,847.5
2020-08-01 17:19:00,25.0247,116.6483,523.4606,835.5
2020-08-01 17:20:00,25.7964,112.5379,517.0918,829.5
2020-08-01 17:21:00,25.1635,109.0599,513.9073,818.5
2020-08-01 17:22:00,24.9218,112.2217,514.2258,808.0
2020-08-01 17:23:00,25.0462,110.3246,508.8124,808.0
2020-08-01 17:24:00,24.5299,111.2731,507.857,812.0
2020-08-01 17:25:00,24.7784,107.4789,502.1252,801.0
2020-08-01 17:26:00,24.1996,111.5893,503.0804,799.5
2020-08-01 17:27:00,24.3163,111.2731,500.2144,798.5
2020-08-01 17:28:00,24.3617,105.898,494.4825,798.0
2020-08-01 17:29:00,24.2135,116.0159,504.3542,0.0
2020-08-01 17:30:00,24.3999,111.2731,493.8457,778.0
2020-08-01 17:31:00,24.5206,107.7951,487.4769,765.0
2020-08-01 17:32:00,25.0908,107.1627,479.5159,772.5
2020-08-01 17:33:00,24.886,112.2217,488.4322,772.5
2020-08-01 17:34:00,24.6725,109.0599,480.7896,756.5
2020-08-01 17:35:00,24.9651,111.9055,481.7449,738.0
2020-08-01 17:36:00,24.4589,104.6333,467.0967,747.5
2020-08-01 17:37:00,24.6716,109.0599,474.1024,747.5
2020-08-01 17:38:00,24.7112,109.0599,469.6443,738.0
2020-08-01 17:39:00,24.1383,104.3171,461.0464,731.0
2020-08-01 17:40:00,24.8586,103.6847,457.862,716.5
2020-08-01 17:41:00,25.4346,104.9494,457.862,719.0
2020-08-01 17:42:00,24.6049,104.3171,449.9009,698.0
2020-08-01 17:43:00,25.2628,105.898,451.8116,709.0
2020-08-01 17:44:00,24.2887,103.3685,445.1244,696.5
2020-08-01 17:45:00,24.9025,101.1552,442.8953,696.5
2020-08-01 17:46:00,24.0198,104.6333,437.1634,691.5
2020-08-01 17:47:00,24.4557,104.6333,438.4371,680.5
2020-08-01 17:48:00,24.7137,103.3685,436.208,683.0
2020-08-01 17:49:00,24.1877,105.5818,437.1634,681.5
2020-08-01 17:50:00,24.3828,101.7876,427.2917,678.5
2020-08-01 17:51:00,25.2928,101.7876,423.4704,672.5
2020-08-01 17:52:00,24.0182,103.3685,423.152,666.5
2020-08-01 17:53:00,24.0593,104.6333,422.1967,714.5
2020-08-01 17:54:00,23.7677,99.5743,407.23,649.0
2020-08-01 17:55:00,24.0479,102.7362,416.7832,632.5
2020-08-01 17:56:00,24.6872,99.5743,403.0903,640.0
2020-08-01 17:57:00,24.1079,97.9934,403.0903,626.5
2020-08-01 17:58:00,22.7566,98.6257,392.5818,605.5
2020-08-01 17:59:00,23.0488,96.0963,395.4477,618.0
2020-08-01 18:00:00,23.5712,96.0963,387.8052,607.0
2020-08-01 18:01:00,23.6417,99.2581,391.9449,606.5
2020-08-01 18:02:00,24.1209,97.6772,386.8498,600.5
2020-08-01 18:03:00,24.1485,95.7801,380.7995,594.0
2020-08-01 18:04:00,24.0037,92.9344,377.9335,587.5
2020-08-01 18:05:00,24.3001,92.302,376.3413,586.5
2020-08-01 18:06:00,23.7895,93.5668,374.1122,572.0
2020-08-01 18:07:00,23.516,91.6697,368.6988,573.5
2020-08-01 18:08:00,23.5296,96.4125,369.6541,567.5
2020-08-01 18:09:00,22.3347,94.8315,365.8328,564.0
2020-08-01 18:10:00,22.8432,92.6182,362.33,558.0
2020-08-01 18:11:00,23.1894,91.9859,361.0562,558.0
2020-08-01 18:12:00,23.3769,87.8755,349.9108,547.0
2020-08-01 18:13:00,23.5517,88.5078,352.7768,547.0
2020-08-01 18:14:00,22.8542,88.5078,350.8661,533.0
2020-08-01 18:15:00,22.939,85.6622,342.9051,527.5
2020-08-01 18:16:00,22.7842,88.1916,343.542,527.0
2020-08-01 18:17:00,,,,
2020-08-01 18:18:00,22.5486,88.5078,337.1732,518.0
2020-08-01 18:19:00,22.3705,83.4489,327.3016,518.0
2020-08-01 18:20:00,22.3561,83.4489,323.4803,493.0
2020-08-01 18:21:00,22.3895,84.0812,322.8434,505.0
2020-08-01 18:22:00,21.6879,86.2945,320.6143,488.5
2020-08-01 18:23:00,21.4167,85.6622,320.2959,488.5
2020-08-01 18:24:00,22.3859,81.2356,308.1951,475.5
2020-08-01 18:25:00,22.3604,82.1841,308.5136,475.5
2020-08-01 18:26:00,22.3412,84.0812,305.0108,461.0
2020-08-01 18:27:00,22.0352,85.346,306.603,461.0
2020-08-01 18:28:00,22.5963,78.7061,294.8207,462.5
2020-08-01 18:29:00,22.0126,79.6546,292.91,452.5
2020-08-01 18:30:00,22.1175,78.7061,287.815,439.5
2020-08-01 18:31:00,22.4158,73.6471,279.854,437.0
2020-08-01 18:32:00,22.1961,76.4928,279.854,430.5
2020-08-01 18:33:00,22.3916,80.287,276.6696,430.0
2020-08-01 18:34:00,22.3069,79.3385,277.9433,417.5
2020-08-01 18:35:00,22.8844,78.0737,270.6192,408.5
2020-08-01 18:36:00,22.1628,80.6032,272.2114,410.0
2020-08-01 18:37:00,21.9182,79.6546,269.027,411.5
2020-08-01 18:38:00,22.0901,75.2281,261.066,401.0
2020-08-01 18:39:00,22.0531,74.2795,256.2894,393.5
2020-08-01 18:40:00,22.1105,77.4414,257.5632,398.0
2020-08-01 18:41:00,21.2389,74.2795,252.4682,396.5
2020-08-01 18:42:00,21.3355,72.6986,247.6916,389.0
2020-08-01 18:43:00,22.5328,71.1177,246.4178,384.5
2020-08-01 18:44:00,21.8803,70.1691,240.049,380.5
2020-08-01 18:45:00,21.6071,69.2205,235.5908,376.0
2020-08-01 18:46:00,20.9265,76.809,243.5518,361.5
2020-08-01 18:47:00,21.5407,70.4853,233.0433,358.0
2020-08-01 18:48:00,21.2154,70.8015,230.4958,354.5
2020-08-01 18:49:00,21.0042,69.5367,228.2667,353.0
2020-08-01 18:50:00,20.9649,69.2205,222.5348,330.5
2020-08-01 18:51:00,20.6641,74.9119,226.6745,339.5
2020-08-01 18:52:00,20.7063,70.8015,219.032,320.5
2020-08-01 18:53:00,20.7357,70.8015,212.9816,330.5
2020-08-01 18:54:00,20.8668,68.272,210.7525,306.5
2020-08-01 18:55:00,19.7111,64.794,203.4284,324.5
2020-08-01 18:56:00,20.6182,62.5807,198.3334,313.0
2020-08-01 18:57:00,20.8997,62.8968,196.7411,309.0
2020-08-01 18:58:00,20.2796,62.5807,191.9646,305.0
2020-08-01 18:59:00,19.7385,64.794,191.0092,314.0
2020-08-01 19:00:00,20.733,62.5807,186.5511,288.0
2020-08-01 19:01:00,19.6974,58.1541,181.456,283.5
2020-08-01 19:02:00,20.0167,57.5217,174.7688,279.5
2020-08-01 19:03:00,20.6729,62.2645,180.1823,271.0
2020-08-01 19:04:00,19.594,60.9997,175.0872,266.0
2020-08-01 19:05:00,19.9692,62.2645,173.8135,261.0
2020-08-01 19:06:00,20.0686,60.9997,166.4893,242.5
2020-08-01 19:07:00,20.1498,60.0512,163.9418,252.0
2020-08-01 19:08:00,20.2867,57.5217,158.2099,214.5
2020-08-01 19:09:00,20.4883,56.8893,156.6177,240.5
2020-08-01 19:10:00,19.6266,56.5731,149.9305,214.5
2020-08-01 19:11:00,20.0401,57.8379,152.7964,222.0
2020-08-01 19:12:00,19.2764,55.3084,145.4723,227.0
2020-08-01 19:13:00,19.5693,54.0437,140.6957,221.0
2020-08-01 19:14:00,19.5579,51.5142,136.2376,218.0
2020-08-01 19:15:00,19.5583,49.3009,131.461,212.0
2020-08-01 19:16:00,19.7824,51.5142,131.461,204.0
2020-08-01 19:17:00,19.681,50.2494,127.3212,191.5
2020-08-01 19:18:00,19.4528,54.0437,125.729,196.0
2020-08-01 19:19:00,19.5634,50.8818,122.8631,188.5
2020-08-01 19:20:00,19.3161,49.6171,120.3156,190.0
2020-08-01 19:21:00,18.8861,46.139,111.7177,180.0
2020-08-01 19:22:00,19.1566,49.9333,117.1312,178.5
2020-08-01 19:23:00,19.329,44.5581,106.9411,180.0
2020-08-01 19:24:00,19.3134,46.4552,108.8517,171.0
2020-08-01 19:25:00,19.2408,42.9772,78.2815,163.0
2020-08-01 19:26:00,19.4371,45.8229,55.3538,159.5
2020-08-01 19:27:00,18.9241,48.3523,53.7616,145.5
2020-08-01 19:28:00,19.1454,48.6685,52.1694,138.5
2020-08-01 19:29:00,18.8274,45.8229,48.6666,138.0
2020-08-01 19:30:00,19.5438,42.661,46.7559,124.0
2020-08-01 19:31:00,18.7121,43.9257,47.7112,123.5
2020-08-01 19:32:00,18.6531,43.2934,46.7559,127.0
2020-08-01 19:33:00,18.1878,47.4038,53.4432,117.0
2020-08-01 19:34:00,17.9357,39.8153,41.9793,117.5
2020-08-01 19:35:00,18.2743,39.4992,41.6609,100.0
2020-08-01 19:36:00,17.5289,40.1315,43.5715,93.5
2020-08-01 19:37:00,17.7613,38.2344,40.3871,84.5
2020-08-01 19:38:00,18.2275,37.2859,42.6162,89.0
2020-08-01 19:39:00,17.9596,38.5506,43.89,79.0
2020-08-01 19:40:00,17.4742,35.7049,40.7056,77.5
2020-08-01 19:41:00,17.9085,32.2269,37.2027,69.5
2020-08-01 19:42:00,17.3646,34.7564,41.9793,63.0
2020-08-01 19:43:00,17.5362,35.3887,46.119,58.5
2020-08-01 19:44:00,17.1856,35.3887,43.89,88.0
2020-08-01 19:45:00,18.5672,31.9107,35.929,52.5
2020-08-01 19:46:00,17.5497,33.4916,37.5212,53.5
2020-08-01 19:47:00,17.0855,31.5945,34.0183,45.0
2020-08-01 19:48:00,17.8502,31.9107,33.6999,48.0
2020-08-01 19:49:00,17.0281,29.3812,31.7892,42.0
2020-08-01 19:50:00,17.394,29.6974,30.5155,40.0
2020-08-01 19:51:00,17.3188,27.4841,31.7892,36.5
2020-08-01 19:52:00,17.2319,29.6974,32.1077,38.5
2020-08-01 19:53:00,17.0416,24.6385,27.968,33.0
2020-08-01 19:54:00,17.2593,22.4252,25.102,46.5
2020-08-01 19:55:00,16.5144,19.2633,19.3701,23.5
2020-08-01 19:56:00,17.0224,28.4327,32.4261,17.0
2020-08-01 19:57:00,16.6921,26.8518,29.5602,0.0
2020-08-01 19:58:00,16.679,17.3662,21.5992,21.0
2020-08-01 19:59:00,16.7878,22.4252,25.7389,10.5
2020-08-01 20:00:00,16.6055,21.4766,22.5545,17.0
2020-08-01 20:01:00,16.8157,21.1604,23.5098,12.5
2020-08-01 20:02:00,16.6245,17.3662,18.4148,0.0
2020-08-01 20:03:00,16.2959,20.2119,20.9623,10.5
2020-08-01 20:04:00,16.1161,18.3148,20.007,1.5
2020-08-01 20:05:00,16.2899,15.7853,17.7779,8.0
2020-08-01 20:06:00,15.9309,16.1015,17.4594,6.0
2020-08-01 20:07:00,16.2074,18.9471,21.2807,0.0
2020-08-01 20:08:00,15.7792,18.9471,19.0516,0.0
2020-08-01 20:09:00,15.994,14.2044,17.141,0.0
2020-08-01 20:10:00,15.907,11.3587,13.0013,0.0
2020-08-01 20:11:00,15.6646,13.2558,14.9119,1.5
2020-08-01 20:12:00,15.6316,13.8882,16.8226,0.0
2020-08-01 20:13:00,15.22,11.3587,13.0013,0.0
2020-08-01 20:14:00,15.3973,9.1454,11.4091,0.0
2020-08-01 20:15:00,15.3279,13.2558,13.3197,0.0
2020-08-01 20:16:00,15.3588,7.8807,9.8169,0.0
2020-08-01 20:17:00,14.8816,4.7188,4.7218,0.0
2020-08-01 20:18:00,15.378,0.9246,1.5374,0.0
2020-08-01 20:19:00,15.509,2.8217,4.085,0.0
2020-08-01 20:20:00,14.9603,4.4026,5.9956,0.0
2020-08-01 20:21:00,15.1196,3.7702,4.4034,0.0
2020-08-01 20:22:00,15.0051,4.0864,4.7218,0.0
2020-08-01 20:23:00,14.3963,3.1379,3.7665,0.0
2020-08-01 20:24:00,15.3679,4.0864,5.6772,0.0
2020-08-01 20:25:00,14.8954,0.6084,1.8559,0.0
2020-08-01 20:26:00,14.4293,3.1379,4.4034,0.0
2020-08-01 20:27:00,13.9,4.7188,5.0403,10.5
2020-08-01 20:28:00,14.4519,2.8217,3.1296,0.0
2020-08-01 20:29:00,14.4371,3.1379,4.085,5.5
2020-08-01 20:30:00,14.32,4.7188,6.314,45.0
2020-08-01 20:31:00,14.3455,3.1379,4.085,0.0
2020-08-01 20:32:00,14.3966,2.1893,2.4928,0.0
2020-08-01 20:33:00,14.035,1.8731,3.7665,0.0
2020-08-01 20:34:00,14.0202,4.4026,6.9509,0.0
2020-08-01 20:35:00,14.1123,2.1893,4.085,0.0
2020-08-01 20:36:00,13.9213,0.9246,2.1743,0.0
2020-08-01 20:37:00,14.0634,-1.9211,-1.647,0.0
2020-08-01 20:38:00,14.3815,-1.2887,-2.2838,0.0
2020-08-01 20:39:00,14.0864,0.9246,2.1743,0.0
2020-08-01 20:40:00,14.1947,-2.2373,-1.647,0.0
2020-08-01 20:41:00,13.8394,1.557,2.8112,0.0
2020-08-01 20:42:00,14.2149,3.1379,4.085,0.0
2020-08-01 20:43:00,13.8865,3.7702,6.9509,0.0
2020-08-01 20:44:00,13.9448,0.9246,4.085,0.0
2020-08-01 20:45:00,13.9125,0.9246,2.8112,0.0
2020-08-01 20:46:00,14.3337,2.5055,5.6772,0.0
2020-08-01 20:47:00,13.8508,-0.024,0.5821,0.0
2020-08-01 20:48:00,13.8933,-3.8182,-3.5576,0.0
2020-08-01 20:49:00,13.3218,0.6084,1.8559,0.0
2020-08-01 20:50:00,13.6361,2.5055,5.6772,0.0
2020-08-01 20:51:00,13.9163,2.5055,2.1743,0.0
2020-08-01 20:52:00,13.9478,2.1893,3.7665,0.0
2020-08-01 20:53:00,13.4863,-0.3402,-0.0548,0.0
2020-08-01 20:54:00,13.7143,2.8217,2.4928,0.0
2020-08-01 20:55:00,13.6562,2.1893,3.1296,0.0
2020-08-01 20:56:00,13.7582,-0.024,-0.3732,0.0
2020-08-01 20:57:00,13.6142,-1.6049,-1.9654,0.0
2020-08-01 20:58:00,12.8991,1.557,2.1743,0.0
2020-08-01 20:59:00,13.0043,2.1893,2.4928,0.0
2020-08-01 21:00:00,12.9548,2.1893,2.8112,1.0
2020-08-01 21:01:00,13.1175,2.5055,4.085,0.0
2020-08-01 21:02:00,13.2589,3.7702,5.0403,0.0
2020-08-01 21:03:00,12.903,0.2922,2.8112,0.0
2020-08-01 21:04:00,12.605,0.9246,2.4928,0.0
2020-08-01 21:05:00,13.2674,4.4026,5.9956,0.0
2020-08-01 21:06:00,12.6957,-0.6563,0.5821,0.0
2020-08-01 21:07:00,12.9205,-0.9725,-0.3732,0.0
2020-08-01 21:08:00,12.8691,-0.3402,0.5821,0.0
2020-08-01 21:09:00,12.7961,-0.3402,-0.6916,0.0
2020-08-01 21:10:00,12.5868,0.6084,1.219,0.0
2020-08-01 21:11:00,12.6906,1.557,4.085,0.0
2020-08-01 21:12:00,12.6321,-0.024,1.8559,0.0
2020-08-01 21:13:00,12.9831,-0.9725,1.8559,0.0
2020-08-01 21:14:00,12.1302,0.9246,0.2637,0.0
2020-08-01 21:15:00,12.7574,-0.6563,-0.3732,0.0
2020-08-01 21:16:00,,,,0.0
2020-08-01 21:17:00,12.549,2.5055,3.4481,0.0
2020-08-01 21:18:00,12.2805,-1.6049,-1.0101,0.0
2020-08-01 21:19:00,12.7126,0.6084,1.5374,0.0
2020-08-01 21:20:00,12.2598,1.557,2.8112,0.0
2020-08-01 21:21:00,12.897,4.4026,6.6325,0.0
2020-08-01 21:22:00,12.6106,-0.024,0.2637,0.0
2020-08-01 21:23:00,12.4241,5.3512,7.5878,49.5
2020-08-01 21:24:00,12.3549,-1.9211,-1.647,0.0
2020-08-01 21:25:00,12.5272,-0.3402,0.5821,0.0
2020-08-01 21:26:00,12.5084,1.557,2.8112,0.0
2020-08-01 21:27:00,12.2043,-0.024,1.5374,0.0
2020-08-01 21:28:00,12.3929,-0.9725,-1.0101,0.0
2020-08-01 21:29:00,13.1854,-0.6563,-1.0101,0.0
2020-08-01 21:30:00,13.1061,3.1379,5.0403,0.0
2020-08-01 21:31:00,12.2954,0.6084,0.9006,0.0
2020-08-01 21:32:00,12.5611,-1.6049,-1.3285,0.0
2020-08-01 21:33:00,12.3996,2.8217,4.7218,0.0
2020-08-01 21:34:00,12.7314,-0.9725,-0.0548,0.0
2020-08-01 21:35:00,12.2624,2.5055,4.085,0.0
2020-08-01 21:36:00,12.4256,-0.6563,0.2637,0.0
2020-08-01 21:37:00,13.0787,-0.3402,1.219,0.0
2020-08-01 21:38:00,12.5281,-5.0829,-4.8314,0.0
2020-08-01 21:39:00,12.6455,-6.0315,-6.4236,0.0
2020-08-01 21:40:00,12.4824,-0.3402,-0.6916,0.0
2020-08-01 21:41:00,12.5404,-0.9725,-1.0101,0.0
2020-08-01 21:42:00,12.7181,3.4541,4.7218,0.0
2020-08-01 21:43:00,12.4071,1.557,2.1743,0.0
2020-08-01 21:44:00,12.5629,3.7702,7.5878,22.5
2020-08-01 21:45:00,12.7433,0.9246,1.8559,35.0
2020-08-01 21:46:00,12.5113,0.9246,2.4928,0.0
2020-08-01 21:47:00,12.7086,-5.3991,-5.1498,0.0
2020-08-01 21:48:00,12.5103,0.2922,2.1743,0.0
2020-08-01 21:49:00,12.3875,-0.3402,-0.6916,0.0
2020-08-01 21:50:00,12.2211,1.557,2.4928,0.0
2020-08-01 21:51:00,12.2092,-2.2373,-1.3285,55.0
2020-08-01 21:52:00,12.3346,2.8217,5.9956,1.5
2020-08-01 21:53:00,12.0415,-2.8696,-3.5576,12.5
2020-08-01 21:54:00,12.5868,1.557,2.4928,0.0
2020-08-01 21:55:00,12.5317,-2.5535,-2.2838,0.0
2020-08-01 21:56:00,12.6284,5.6674,8.5431,0.0
2020-08-01 21:57:00,12.0224,1.557,3.1296,0.0
2020-08-01 21:58:00,12.9327,0.2922,1.5374,0.0
2020-08-01 21:59:00,12.5346,3.7702,7.5878,0.0
2020-08-01 22:00:00,12.3148,0.6084,1.219,0.0
2020-08-01 22:01:00,11.9603,-2.2373,-3.2392,0.0
2020-08-01 22:02:00,11.9945,-1.6049,-1.0101,0.0
2020-08-01 22:03:00,11.5244,2.1893,2.8112,0.0
2020-08-01 22:04:00,12.7409,-0.024,-0.6916,0.0
2020-08-01 22:05:00,12.5256,2.8217,4.7218,0.0
2020-08-01 22:06:00,12.7842,0.6084,1.219,0.0
2020-08-01 22:07:00,11.6862,1.557,3.7665,0.0
2020-08-01 22:08:00,11.8822,2.1893,3.1296,5.0
2020-08-01 22:09:00,11.9077,4.0864,3.1296,0.0
2020-08-01 22:10:00,12.163,-0.024,0.2637,0.0
2020-08-01 22:11:00,12.3223,-0.3402,-0.6916,0.0
2020-08-01 22:12:00,12.4166,0.6084,2.8112,0.0
2020-08-01 22:13:00,12.0723,-1.2887,-1.0101,0.0
2020-08-01 22:14:00,12.3789,1.8731,4.085,0.0
2020-08-01 22:15:00,11.9248,-0.3402,0.5821,0.0
2020-08-01 22:16:00,12.2203,0.6084,2.4928,0.0
2020-08-01 22:17:00,12.3072,0.2922,1.219,0.0
2020-08-01 22:18:00,11.7605,0.9246,3.1296,0.0
2020-08-01 22:19:00,13.2091,2.5055,2.1743,0.0
2020-08-01 22:20:00,12.4954,0.9246,1.5374,0.0
2020-08-01 22:21:00,12.339,-0.024,-0.0548,0.0
2020-08-01 22:22:00,12.307,0.6084,-0.6916,0.0
2020-08-01 22:23:00,12.2344,-7.9286,-8.9711,0.0
2020-08-01 22:24:00,11.9445,-0.024,-0.0548,0.0
2020-08-01 22:25:00,11.8403,3.1379,5.3587,0.0
2020-08-01 22:26:00,12.4523,-0.3402,-0.0548,0.0
2020-08-01 22:27:00,12.2593,-0.3402,-0.3732,0.0
2020-08-01 22:28:00,12.2196,-0.3402,-0.0548,0.0
2020-08-01 22:29:00,12.1637,0.2922,2.4928,0.0
2020-08-01 22:30:00,11.6434,-1.2887,2.8112,0.0
2020-08-01 22:31:00,12.1587,1.2408,2.8112,0.0
2020-08-01 22:32:00,12.4445,3.4541,6.9509,0.0
2020-08-01 22:33:00,12.0366,-3.8182,-4.5129,0.0
2020-08-01 22:34:00,12.2404,0.9246,2.8112,0.0
2020-08-01 22:35:00,12.1348,0.6084,3.1296,0.0
2020-08-01 22:36:00,12.3126,-0.3402,0.5821,0.0
2020-08-01 22:37:00,12.0863,-0.6563,-0.0548,0.0
2020-08-01 22:38:00,12.8002,3.1379,5.9956,0.0
2020-08-01 22:39:00,12.4027,-0.3402,-0.0548,0.0
2020-08-01 22:40:00,12.2109,-0.024,0.9006,0.0
2020-08-01 22:41:00,12.1834,-0.024,1.5374,0.0
2020-08-01 22:42:00,12.049,0.9246,0.9006,0.0
2020-08-01 22:43:00,12.1396,0.2922,1.5374,0.0
2020-08-01 22:44:00,12.0548,-0.3402,2.1743,0.0
2020-08-01 22:45:00,12.0365,-0.3402,0.5821,0.0
2020-08-01 22:46:00,11.9945,1.557,2.1743,0.0
2020-08-01 22:47:00,12.6089,0.6084,2.1743,0.0
2020-08-01 22:48:00,12.1267,-0.3402,-1.0101,0.0
2020-08-01 22:49:00,12.2025,-0.3402,0.2637,0.0
2020-08-01 22:50:00,12.0788,3.7702,5.0403,0.0
2020-08-01 22:51:00,11.9812,2.8217,5.6772,0.0
2020-08-01 22:52:00,12.3342,-1.6049,-1.9654,0.0
2020-08-01 22:53:00,11.457,0.6084,1.8559,0.0
2020-08-01 22:54:00,12.509,0.6084,3.1296,0.0
2020-08-01 22:55:00,12.2193,1.2408,4.085,0.0
2020-08-01 22:56:00,11.521,2.8217,5.0403,0.0
2020-08-01 22:57:00,11.7089,1.8731,4.085,0.0
2020-08-01 22:58:00,12.0217,1.8731,5.6772,0.0
2020-08-01 22:59:00,12.5199,0.9246,2.1743,0.0
2020-08-01 23:00:00,11.978,0.2922,1.5374,0.0
2020-08-01 23:01:00,12.9932,-1.6049,-0.0548,0.0
2020-08-01 23:02:00,12.5029,0.9246,2.1743,0.0
2020-08-01 23:03:00,11.8679,-0.024,0.2637,0.0
2020-08-01 23:04:00,12.3943,1.557,2.1743,0.0
2020-08-01 23:05:00,11.9606,1.2408,3.4481,0.0
2020-08-01 23:06:00,12.1397,1.557,2.1743,0.0
2020-08-01 23:07:00,12.2563,0.2922,1.5374,0.0
2020-08-01 23:08:00,12.1899,3.4541,5.9956,0.0
2020-08-01 23:09:00,12.498,3.1379,5.3587,0.0
2020-08-01 23:10:00,12.3411,0.2922,2.4928,0.0
2020-08-01 23:11:00,12.2583,6.2997,8.8616,6.0
2020-08-01 23:12:00,12.297,-0.6563,-0.6916,0.0
2020-08-01 23:13:00,,,,
2020-08-01 23:14:00,12.4057,-0.3402,-0.3732,0.0
2020-08-01 23:15:00,12.5496,-0.3402,-1.647,0.0
2020-08-01 23:16:00,12.2051,0.6084,2.1743,0.0
2020-08-01 23:17:00,12.2932,-0.3402,0.9006,0.0
2020-08-01 23:18:00,12.2997,2.8217,4.7218,0.0
2020-08-01 23:19:00,12.5878,-0.024,1.219,0.0
2020-08-01 23:20:00,12.8915,-0.3402,1.219,0.0
2020-08-01 23:21:00,12.4197,2.8217,5.0403,15.5
2020-08-01 23:22:00,13.4826,-2.8696,-3.5576,0.0
2020-08-01 23:23:00,12.5969,2.1893,3.7665,0.0
2020-08-01 23:24:00,12.2862,1.2408,2.1743,0.0
2020-08-01 23:25:00,12.5437,-0.024,0.5821,0.0
2020-08-01 23:26:00,12.4818,1.2408,3.4481,0.0
2020-08-01 23:27:00,12.4206,7.8807,10.7722,0.0
2020-08-01 23:28:00,12.2808,3.1379,4.7218,0.0
2020-08-01 23:29:00,12.4762,10.0939,14.275,0.0
2020-08-01 23:30:00,12.5187,0.2922,1.5374,0.0
2020-08-01 23:31:00,12.4053,3.4541,5.3587,0.0
2020-08-01 23:32:00,12.5629,0.6084,1.8559,0.0
2020-08-01 23:33:00,12.6902,0.6084,2.1743,0.0
2020-08-01 23:34:00,12.8329,-0.9725,-1.3285,0.0
2020-08-01 23:35:00,12.4672,1.2408,2.1743,0.0
2020-08-01 23:36:00,12.2474,1.557,3.7665,0.0
2020-08-01 23:37:00,12.5308,1.2408,3.1296,0.0
2020-08-01 23:38:00,12.4603,-1.2887,-1.3285,0.0
2020-08-01 23:39:00,12.6473,-0.9725,0.9006,0.0
2020-08-01 23:40:00,12.397,0.9246,2.8112,0.0
2020-08-01 23:41:00,12.3883,1.2408,2.8112,0.0
2020-08-01 23:42:00,12.5046,0.9246,2.4928,0.0
2020-08-01 23:43:00,12.371,-0.024,1.8559,0.0
